topic,link,domain,published_date,title,lang
WORLD,https://www.dailymail.co.uk/news/article-8602555/Kanye-West-suggests-running-spoiler-campaign-against-Joe-Biden.html,dailymail.co.uk,2020-08-07 03:33:31,Kanye West suggests he IS running a spoiler campaign against Joe Biden,en
SCIENCE,https://www.haveeru.com.mv/terror-crocodiles-as-major-as-a-metropolis-bus-snacked-on-dinosaurs-with-their-banana-sized-teeth-research/,haveeru.com.mv,2020-08-14 04:51:52,'Terror crocodiles' as major as a metropolis bus snacked on dinosaurs with their banana-sized teeth: research,en
NATION,https://allafrica.com/stories/202008060745.html,allafrica.com,2020-08-06 13:30:46,Namibia: Theofelus Wants Visible ICT Centres,en
SPORTS,https://edition.cnn.com/2020/08/17/golf/golf-course-length-designers-driving-bryson-dechambeau-cmd-spt-intl/index.html,edition.cnn.com,2020-08-17 11:48:36,Why record-breaking drives could change golf as we know it,en
TECHNOLOGY,https://finance.yahoo.com/news/final-fantasy-xiv-patch-5-183009831.html,finance.yahoo.com,2020-08-10 18:30:00,Final Fantasy XIV patch 5.3 quest locations guide: How to get started,en
SPORTS,https://www.sportsnet.ca/hockey/nhl/rookie-makar-avalanche-cruise-round-robin-win-stars/,sportsnet.ca,2020-08-06 01:47:00,"Rookie Makar, Avalanche cruise to round-robin win over Stars",en
HEALTH,https://globalnews.ca/news/7265734/quebec-coronavirus-august-11/,globalnews.ca,2020-08-11 15:37:47,Quebec reports 91 coronavirus cases as new infection numbers continue to drop,en
HEALTH,https://www.newstalkzb.co.nz/news/national/covid-19-infected-worker-handled-frozen-food-why-boss-says-we-shouldnt-worry/,newstalkzb.co.nz,2020-08-12 08:50:00,Covid-19 case handled frozen food; why his boss says we shouldn't worry,en
ENTERTAINMENT,https://www.express.co.uk/showbiz/tv-radio/1317975/Line-of-Duty-season-6-Kate-Fleming-is-H-Vicky-McClure-BBC-series-AC-12,express.co.uk,2020-08-03 11:31:00,Line of Duty season 6: Has star revealed Kate Fleming is H?,en
ENTERTAINMENT,http://www.jantakareporter.com/entertainment/useless-actress-after-karan-johar-and-salman-khan-fans-now-vow-to-boycott-janhvi-kapoors-film-amidst-raging-controversy-over-sushant-singh-rajputs-death/300366/,jantakareporter.com,2020-08-05 16:55:00,"""Useless actress"": After Karan Johar and Salman Khan, fans now vow to boycott Janhvi Kapoor's film amidst raging controversy over Sushant Singh Rajput's death",en
NATION,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12354825,nzherald.co.nz,2020-08-08 17:01:28,"Election 2020: Covid, jobs the focus as Jacinda Ardern launches Labour's re-election campaign",en
TECHNOLOGY,https://indianexpress.com/article/technology/techook/nstagram-reels-tips-to-create-tiktok-style-videos-6543631/,indianexpress.com,2020-08-07 05:10:05,Instagram Reels: Tips to create interesting TikTok-style 15 seconds videos,en
TECHNOLOGY,https://www.imore.com/26000-games-removed-china-app-store-single-day,imore.com,2020-08-04 10:39:55,"26,000 games removed from China's App store in a single day",en
SPORTS,https://www.espn.com/mma/story/_/id/29681545/sources-dominick-reyes-jan-blachowicz-works-ufc-253,espn.com,2020-08-17 19:36:29,Sources -- Dominick Reyes-Jan Blachowicz in works for UFC 253,en
WORLD,https://www.cnn.com/2020/08/12/politics/scott-atlas-donald-trump-coronavirus/index.html,cnn.com,2020-08-12 15:38:00,Trump adds coronavirus adviser who echoes his unscientific claims,en
HEALTH,https://newslivetv.com/rise-in-covid-19-cases-among-children-reported-in-us-as-schools-reopen/,newslivetv.com,2020-08-12 09:19:00,Rise in COVID-19 cases among children reported in US as schools reopen,en
BUSINESS,https://asia.nikkei.com/Business/Transportation/Thai-Airways-begins-rehab-proceedings-in-bankruptcy-court,asia.nikkei.com,2020-08-17 11:29:00,Thai Airways begins rehab proceedings in bankruptcy court,en
NATION,https://www.thecable.ng/breaking-buhari-to-overhaul-the-nations-security-apparatus-says-nsa,thecable.ng,2020-08-04 15:28:00,"Buhari to overhaul the nation's security apparatus, says NSA",en
HEALTH,https://reference.medscape.com/viewarticle/934944,reference.medscape.com,2020-08-04 20:45:32,My Strangest Case: The Man With a Heavy Tongue,en
HEALTH,https://www.wusa9.com/article/news/health/coronavirus/projected-coronavirus-deaths-us-could-surpass-world-war-ii/507-f2a3dd0c-3051-47e1-83ab-b8e796040cb1,wusa9.com,2020-08-10 02:50:00,Projected coronavirus deaths in US could surpass those of World War II,en
ENTERTAINMENT,https://www.sportskeeda.com/wwe/news-jim-ross-reveals-the-undertaker-tried-help-former-wwe-superstar-brian-adams,sportskeeda.com,2020-08-16 14:10:48,Jim Ross reveals how The Undertaker tried to help former WWE Superstar Brian Adams,en
SPORTS,https://www.insider.com/justin-gaethje-wants-to-represent-death-in-khabib-nurmagomedov-fight-2020-8,insider.com,2020-08-12 11:28:29,Justin Gaethje wants to 'represent death' in Khabib Nurmagomedov fight - Insider,en
HEALTH,https://www.eurekalert.org/pub_releases/2020-08/uont-sht081720.php,eurekalert.org,2020-08-17 21:05:40,Study hopes to encourage use of new technology to reduce errors in DNA testing,en
HEALTH,https://bestgamingpro.com/shampoo-for-kids/,bestgamingpro.com,2020-08-07 18:29:35,Top 10 Best Shampoo For Kids 2020,en
TECHNOLOGY,https://www.macrumors.com/2020/08/17/deals-amazon-50-off-ipad-mini/,macrumors.com,2020-08-17 12:53:00,"Deals: Amazon Takes $50 Off iPad Mini 5, Starting at $349.99 for 64GB Wi-Fi",en
SPORTS,https://www.dailymail.co.uk/sport/football/article-8637081/Inter-Milans-Romelu-Lukaku-hails-Man-United-admits-expected-attacking-trio-flourish.html,dailymail.co.uk,2020-08-17 22:39:47,Inter Milan's Romelu Lukaku hails Man United as he admits he 'expected' attacking trio to flourish,en
NATION,https://www.thestar.com.my/news/nation/2020/08/10/perikatan-upholds-decision-of-court-in-acquitting-musa-aman-says-takiyuddin,thestar.com.my,2020-08-10 08:58:00,"Perikatan upholds decision of court in acquitting Musa Aman, says Takiyuddin",en
WORLD,https://www.thetimes.co.uk/article/donald-trump-fuels-theory-over-whether-kamala-harris-is-eligible-to-be-vp-mxhxnlc08,thetimes.co.uk,2020-08-14 23:01:00,Donald Trump fuels theory over whether Kamala Harris is eligible to be VP,en
HEALTH,https://www.newshub.co.nz/home/new-zealand/2020/08/coronavirus-testing-covid-19-continues-into-the-night.html,newshub.co.nz,2020-08-11 07:00:00,Coronavirus: Testing COVID-19 continues into the night,en
NATION,https://www.dawn.com/news/1572849,dawn.com,2020-08-06 01:35:33,Parliament’s joint sitting today,en
HEALTH,https://www.boston.com/news/coronavirus/2020/08/10/winter-is-coming-why-americas-window-of-opportunity-to-beat-back-covid-19-is-closing,boston.com,2020-08-10 17:26:24,Winter is coming: Why America’s window of opportunity to beat back COVID-19 is closing,en
NATION,https://www.geo.tv/latest/303168-boat-capsizes-in-keenjhar-lake-at-least-8-dead,geo.tv,2020-08-17 14:15:00,10 picnickers from Karachi die as boat capsizes in Keenjhar lake,en
SPORTS,https://www.cyclingnews.com/races/tour-de-l-ain-2020/stage-1/results/,cyclingnews.com,2020-08-07 14:06:00,Tour de l'Ain: Andrea Bagioli wins stage 1 in Ceyzeriat,en
BUSINESS,https://uk.reuters.com/article/us-usa-wechat-tencent-preview/wechat-u-s-ban-worries-to-cloud-tencent-results-as-investors-seek-clarity-idUKKCN257100,uk.reuters.com,2020-08-11 08:18:00,WeChat U.S. ban worries to cloud Tencent results as investors seek clarity,en
NATION,https://www.stuff.co.nz/national/122376934/christchurch-mayors-husband-rob-davidson-dies-from-cancer,stuff.co.nz,2020-08-07 01:16:00,Christchurch mayor's husband Rob Davidson dies from cancer,en
WORLD,https://www.theguardian.com/world/video/2020/aug/15/royal-family-vj-day-anniversary-in-uk-video,theguardian.com,2020-08-15 12:25:00,Royal family marks VJ Day anniversary in the UK – video,en
BUSINESS,https://www.theguardian.com/business/2020/aug/07/hybrid-bmw-can-now-auto-swap-to-battery-power-in-london-and-birmingham,theguardian.com,2020-08-06 23:02:19,Hybrid BMW can now auto-swap to battery power in London and Birmingham,en
SPORTS,https://www.google.com/,racefans.net,2020-08-15 16:11:49,Sainz thanks team for introducing new engine early to fix cooling problems,en
HEALTH,https://www.eurekalert.org/pub_releases/2020-08/uos-svd080420.php,eurekalert.org,2020-08-04 14:50:12,Severe vitamin D deficiencies in UK South Asian population puts their health at risk,en
SPORTS,https://sempreinter.com/2020/08/16/inter-could-sign-barcelona-star-messi-without-negatively-affecting-financial-fair-play/,sempreinter.com,2020-08-16 11:35:17,Italian Media Claim Inter Can Sign Lionel Messi From Barcelona Due To Strong Financial Position,en
WORLD,https://www.castanet.net/news/BC/307489/Don-t-confuse-these-flying-BC-bugs-with-murder-hornets,castanet.net,2020-08-10 13:27:00,Don't confuse these flying BC bugs with murder hornets - BC News,en
HEALTH,https://japantoday.com/category/features/opinions/us-response-to-the-virus-is-met-with-incredulity-abroad,japantoday.com,2020-08-09 20:35:00,U.S. response to coronavirus met with incredulity abroad,en
WORLD,https://www.scmp.com/news/china/military/article/3096857/us-spy-planes-south-china-sea-creating-risk-civilian-aircraft,scmp.com,2020-08-12 00:00:15,US spy planes in South China Sea ‘creating risk’ for civilian aircraft,en
SPORTS,https://www.rte.ie/sport/soccer/2020/0812/1158730-barca-player-tests-positive-no-contact-with-cl-squad/,rte.ie,2020-08-12 09:16:00,Barca player tests positive - no contact with CL squad,en
TECHNOLOGY,https://www.androidcentral.com/redmi-k30-ultra-here-mediatek-dimensity-1000-soc-120hz-display,androidcentral.com,2020-08-11 16:57:01,The Redmi K30 Ultra has a better display than the Note 20 and costs hundreds less,en
ENTERTAINMENT,https://www.givemesport.com/1590932-wwe-news-rey-mysterios-son-dominik-suffers-gruesome-injuries-at-the-hands-of-seth-rollins,givemesport.com,2020-08-11 10:41:15,WWE news: Rey Mysterio's son Dominik suffers gruesome injuries at the hands of Seth Rollins,en
TECHNOLOGY,https://www.reporter.am/galaxy-note-20-ultra-5-features-i-wish-apple-would-copy-for-the-iphone-12/,reporter.am,2020-08-07 14:26:00,Galaxy Note 20 Ultra: 5 features I wish Apple would copy for the iPhone 12,en
BUSINESS,https://finance.yahoo.com/news/apollo-backed-rackspace-raise-704-231744537.html,finance.yahoo.com,2020-08-05 17:10:00,Apollo-Backed Rackspace Dives in Debut After $704 Million IPO,en
WORLD,https://www.theguardian.com/us-news/2020/aug/03/donald-trump-tax-investigation-new-york,theguardian.com,2020-08-03 19:31:00,Prosecutor says Trump investigation is broader than hush-money payoffs,en
HEALTH,https://www.news-medical.net/news/20200806/Study-shows-lasting-benefits-of-bone-anchored-leg-prostheses.aspx,news-medical.net,2020-08-07 01:12:00,Study shows lasting benefits of bone-anchored leg prostheses,en
WORLD,https://www.channelnewsasia.com/news/asia/covid-19-vietnam-danang-epicentre-under-control-virus-spread-12992832,channelnewsasia.com,2020-08-05 10:45:13,Vietnam says contagion 'under control' in COVID-19 epicentre but spread elsewhere,en
NATION,https://toronto.ctvnews.ca/parents-bracing-for-possible-outbreak-at-schools-in-september-after-child-tests-positive-at-toronto-camp-1.5062525,toronto.ctvnews.ca,2020-08-13 21:59:00,Parents bracing for possible outbreak at schools in September after child tests positive at Toronto camp,en
BUSINESS,https://www.reuters.com/article/us-usa-stocks/sp-500-dips-at-open-as-labor-market-rebound-falters-idUSKCN2591FV,reuters.com,2020-08-13 13:36:00,US STOCKS SNAPSHOT-S&P 500 dips at open as labor market rebound falters,en
BUSINESS,https://www.internetshots.com/2020/08/10/global-blood-pressure-monitoring-devices-and-accessories-market-trends-opportunities-drivers-challenges-porters-five-forces-analysis-covered-in-latest-research-available-at-tmr/,internetshots.com,2020-08-10 05:31:35,"Global Blood Pressure Monitoring Devices and Accessories Market Trends, Opportunities, Drivers, Challenges & Porter's Five Forces Analysis covered in Latest Research available at TMR",en
SPORTS,https://www.nbcsports.com/bayarea/warriors/why-warriors-signing-isaiah-thomas-free-agency-could-make-sense,nbcsports.com,2020-08-17 22:31:55,Why Warriors signing IT in free agency could make sense,en
HEALTH,https://www.cbc.ca/news/canada/new-brunswick/covid-new-brunswick-aug-12-1.5681877,cbc.ca,2020-08-12 19:41:00,1 new case of COVID-19 reported in the Fredericton region,en
SCIENCE,https://www.foxnews.com/science/beirut-blast-damage-mapped-nasa-satellite-data,foxnews.com,2020-08-09 12:24:51,Beirut blast damage mapped by NASA using satellite data,en
TECHNOLOGY,https://www.phonearena.com/news/samsung-galaxy-s20-fe-5g-design-render-leak_id126339,phonearena.com,2020-08-15 17:52:00,Check out the Samsung Galaxy S20 Fan Edition 5G,en
BUSINESS,https://www.globenewswire.com/news-release/2020/08/06/2074671/0/en/StoneX-Group-Inc-Reports-Fiscal-2020-Third-Quarter-Financial-Results.html,globenewswire.com,2020-08-06 20:15:00,StoneX Group Inc. Reports Fiscal 2020 Third Quarter Financial Results,en
ENTERTAINMENT,https://www.nydailynews.com/snyde/ny-debra-messing-fat-20200809-akdpyq5nl5gatkvp2fmbmd7jsu-story.html,nydailynews.com,2020-08-09 02:50:00,Debra Messing says she felt fat while filming ‘Will & Grace’,en
WORLD,https://www.the-star.co.ke/news/world/2020-08-04-trump-demands-us-cut-of-microsoft-tiktok-deal/,the-star.co.ke,2020-08-04 09:14:47,Trump demands US cut of Microsoft TikTok deal,en
SPORTS,https://sportstar.thehindu.com/chess/chess-tour-finals-hikaru-nakamura-beats-magnus-carlsen-in-third-set-to-take-lead/article32377363.ece,sportstar.thehindu.com,2020-08-17 15:09:37,Magnus Carlsen Chess Tour Finals: Nakamura strikes back in set three to regain lead,en
TECHNOLOGY,https://hypebeast.com/2020/8/apple-airpods-contextual-audio-system-patent,hypebeast.com,2020-08-13 07:26:00,Apple's AirPods May Adjust Volume to Save You from Dangerous Situations,en
WORLD,https://www.smh.com.au/world/north-america/warmth-unity-then-attack-biden-harris-make-first-joint-appearance-20200813-p55l83.html,smh.com.au,2020-08-12 22:14:00,"Warmth, unity, then attack: Biden, Harris make first joint appearance",en
TECHNOLOGY,https://www.thesun.ie/tech/5742636/amazon-removes-alexa-guard-burglar-detecting-feature-uk/,thesun.ie,2020-08-04 16:31:20,Amazon removes Alexa Guard burglar-detecting feature from UK users and offers financial compensation,en
NATION,https://www.thetimes.co.uk/article/dawn-butler-police-pulled-me-over-because-im-black-jm2rl2jnf,thetimes.co.uk,2020-08-09 23:01:00,Dawn Butler: Police pulled me over because I'm black,en
HEALTH,https://www.abc.net.au/news/2020-08-07/bird-flu-avian-influenza-confirmed-on-egg-farm-golden-plains-vic/12529704,abc.net.au,2020-08-07 04:29:00,"Bird flu outbreak confirmed on second Golden Plains Shire free-range egg farm, prompting warning for producers",en
BUSINESS,https://www.stuff.co.nz/business/122467605/james-hardie-knew-cladding-not-working-high-court-told,stuff.co.nz,2020-08-17 02:50:00,"James Hardie 'knew cladding not working', High Court told",en
SPORTS,https://www.independent.ie/sport/soccer/conte-reaches-crossroads-at-inter-milan-after-outburst-at-clubs-officials-39416951.html,independent.ie,2020-08-02 14:57:00,Conte reaches crossroads at Inter Milan after outburst at club's officials,en
TECHNOLOGY,https://9to5google.com/2020/08/06/samsung-galaxy-tab-s7-impressions/,9to5google.com,2020-08-06 14:00:00,Galaxy Tab S7+ Impressions: Samsung’s hardware emphasizes Android’s tablet problem,en
NATION,https://www.deccanchronicle.com/nation/in-other-news/160820/incessant-rains-in-telangana-to-continue-rescue-teams-on-standby.html,deccanchronicle.com,2020-08-16 03:19:00,"Incessant rains in Telangana to continue, rescue teams on standby",en
HEALTH,https://english.jagran.com/lifestyle/coronavirus-scientists-claim-to-have-found-the-likely-order-of-covid19-symptoms-report-10015326,english.jagran.com,2020-08-15 08:07:51,Coronavirus | New study claims to have discovered likely order of COVID-19 symptoms; details inside,en
ENTERTAINMENT,https://www.dailymail.co.uk/news/article-8607743/No-house-guests-no-church-no-face-masks-Queens-Balmoral-Bubble.html,dailymail.co.uk,2020-08-08 21:01:21,"No house guests, no church - but no face masks in the Queen's Balmoral Bubble",en
HEALTH,https://www.foxnews.com/health/new-mexico-highest-rate-alcohol-related-deaths-cdc,foxnews.com,2020-08-17 13:01:20,CDC: New Mexico has highest rate for alcohol-related deaths,en
SPORTS,https://www.manchestereveningnews.co.uk/sport/football/transfer-news/man-city-ferran-torres-silva-18754052,manchestereveningnews.co.uk,2020-08-12 10:07:00,Ferran Torres explains David Silva inspiration following Man City transfer,en
WORLD,https://www.volcanodiscovery.com/sangay/news/108275/Sangay-Volcano-Volcanic-Ash-Advisory-OCNL-EM-to-19000-ft-5800-m.html,volcanodiscovery.com,2020-08-14 13:31:30,Sangay Volcano Volcanic Ash Advisory: OCNL EM to 19000 ft (5800 m),en
NATION,https://www.cbc.ca/news/canada/british-columbia/boat-crash-south-thompson-river-1.5680000,cbc.ca,2020-08-09 22:56:00,Multiple people hurt in boat crash on South Thompson River,en
